date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:44	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:42%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FwNjOZFrpTDjpRGVhOMqY%252Fimage.png%3Falt%3Dmedia%26token%3Db6647afc-33e3-4062-952f-ead23145ba4c	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagec0ee	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:44	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:43%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FhDwHnc3OME5uwFqXDPYX%252Fimage.png%3Falt%3Dmedia%26token%3Dac879239-3ad5-4485-a2a9-72a960868902	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imageae14	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:45	1121647/1121647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Mar%202024%2014:32:55%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fn0XWLwa75w3CcCKu3GXI%252Fimage.png%3Falt%3Dmedia%26token%3Dc1ea3336-8347-43c9-b09b-ec786563428b&width=768&dpr=4&quality=100&sign=934ccf33&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imageb596.jpg	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:45	1122321/1122321	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Mar%202024%2014:36:47%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fhrb818YjmQ8RthTZ2yyd%252Fimage.png%3Falt%3Dmedia%26token%3D645b490e-e373-47f4-8e1d-811f62354adf&width=768&dpr=4&quality=100&sign=fb45a2a7&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image9a15.jpg	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:45	352306/352306	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Mar%202024%2015:57:13%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FIIx8wT5fcmdUtIbdC9wZ%252Fimage.png%3Falt%3Dmedia%26token%3D50bddf81-09fd-4525-a0cf-05ea93eece07&width=768&dpr=4&quality=100&sign=f7605064&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image9a44.jpg	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:45	335965/335965	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Mar%202024%2016:29:22%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fq1YJpgqSDDs2cLWt6por%252Fimage.png%3Falt%3Dmedia%26token%3D38468e2f-43de-4034-97bc-7e390ceabf69&width=768&dpr=4&quality=100&sign=f1cb8f64&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image6c81.jpg	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:46	323829/323829	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Mar%202024%2016:35:02%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FwNjOZFrpTDjpRGVhOMqY%252Fimage.png%3Falt%3Dmedia%26token%3Db6647afc-33e3-4062-952f-ead23145ba4c&width=768&dpr=4&quality=100&sign=1c577319&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagecd9f.jpg	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:47	49864/49864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Mar%202024%2016:40:47%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FhDwHnc3OME5uwFqXDPYX%252Fimage.png%3Falt%3Dmedia%26token%3Dac879239-3ad5-4485-a2a9-72a960868902&width=768&dpr=4&quality=100&sign=b1694aaa&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imageabba.jpg	(from https://docs.goodcrypto.app/trading/order-types/trailing)
17:01:47	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:46%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FNEhKEcZwpqRBfEQOQECT%252Fimage.png%3Falt%3Dmedia%26token%3Dd338187d-52f1-46e9-892c-432d9390571b	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imageb356	(from https://docs.goodcrypto.app/trading/order-types/take-profit)
17:01:48	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:46%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F5hssSLt917jPcWPsmn9n%252Fimage.png%3Falt%3Dmedia%26token%3D87e446ab-bd25-483d-bed4-21f2408015a1	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image4a44	(from https://docs.goodcrypto.app/trading/order-types/take-profit)
17:01:48	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:47%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FuBe77eaQvsOUUbviZGVT%252Fimage.png%3Falt%3Dmedia%26token%3D17543726-886f-42c9-abcf-8a9596f87e96	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image13fa	(from https://docs.goodcrypto.app/trading/order-types/take-profit)
17:01:48	271503/271503	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2013:55:30%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FNEhKEcZwpqRBfEQOQECT%252Fimage.png%3Falt%3Dmedia%26token%3Dd338187d-52f1-46e9-892c-432d9390571b&width=768&dpr=4&quality=100&sign=af68ada3&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image046e.jpg	(from https://docs.goodcrypto.app/trading/order-types/take-profit)
17:01:49	202196/202196	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2014:17:04%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F5hssSLt917jPcWPsmn9n%252Fimage.png%3Falt%3Dmedia%26token%3D87e446ab-bd25-483d-bed4-21f2408015a1&width=768&dpr=4&quality=100&sign=d48c3b3b&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagedb18.jpg	(from https://docs.goodcrypto.app/trading/order-types/take-profit)
17:01:50	341795/341795	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2014:37:57%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FuBe77eaQvsOUUbviZGVT%252Fimage.png%3Falt%3Dmedia%26token%3D17543726-886f-42c9-abcf-8a9596f87e96&width=768&dpr=4&quality=100&sign=77690343&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image157f.jpg	(from https://docs.goodcrypto.app/trading/order-types/take-profit)
17:01:50	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:49%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FG9dlXIsygf4sn3xEwwu2%252Fimage.png%3Falt%3Dmedia%26token%3Daed33dc3-2b8a-4abc-bb63-bd643f405dd4	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagee4ce	(from https://docs.goodcrypto.app/trading/order-types/stop-loss)
17:01:51	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:50%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fs4UHjbxXstPlzB2Mh6Ga%252Fimage.png%3Falt%3Dmedia%26token%3D0a18e2fa-63dd-4f98-bdd2-d9203ae57f04	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image6606	(from https://docs.goodcrypto.app/trading/order-types/stop-loss)
17:01:51	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:50%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FFJ3ZOaOSGl83e8rR5Big%252Fimage.png%3Falt%3Dmedia%26token%3Dc99c422e-90ac-4159-b358-702bc8079a1e	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image0f0f	(from https://docs.goodcrypto.app/trading/order-types/stop-loss)
17:01:52	273336/273336	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2015:26:08%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FG9dlXIsygf4sn3xEwwu2%252Fimage.png%3Falt%3Dmedia%26token%3Daed33dc3-2b8a-4abc-bb63-bd643f405dd4&width=768&dpr=4&quality=100&sign=9166c116&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image11eb.jpg	(from https://docs.goodcrypto.app/trading/order-types/stop-loss)
17:01:52	263236/263236	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2015:36:37%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fs4UHjbxXstPlzB2Mh6Ga%252Fimage.png%3Falt%3Dmedia%26token%3D0a18e2fa-63dd-4f98-bdd2-d9203ae57f04&width=768&dpr=4&quality=100&sign=676b53ec&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image6021.jpg	(from https://docs.goodcrypto.app/trading/order-types/stop-loss)
17:01:55	294860/294860	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Apr%202024%2015:47:25%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FFJ3ZOaOSGl83e8rR5Big%252Fimage.png%3Falt%3Dmedia%26token%3Dc99c422e-90ac-4159-b358-702bc8079a1e&width=768&dpr=4&quality=100&sign=75203e67&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image8d2d.jpg	(from https://docs.goodcrypto.app/trading/order-types/stop-loss)
17:01:56	24672/24672	---MCZ	200	added ('OK')	application/javascript	etag:W/%22656de555-6060%22	https://cdn.iframe.ly/embed.js	C:/My%20Web%20Sites/X1/cdn.iframe.ly/embed.js	(from https://docs.goodcrypto.app/trading/dca-bot)
17:01:56	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:55%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fc7sD2GZjv4GEC8y3UwV7%252Fimage.png%3Falt%3Dmedia%26token%3D93da429f-ba00-479c-87fe-0f4cf25d200f	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image19a6	(from https://docs.goodcrypto.app/trading/dca-bot)
17:01:57	1015138/1015138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202025%2014:52:42%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fc7sD2GZjv4GEC8y3UwV7%252Fimage.png%3Falt%3Dmedia%26token%3D93da429f-ba00-479c-87fe-0f4cf25d200f&width=768&dpr=4&quality=100&sign=fcb13ffc&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image9bcb.jpg	(from https://docs.goodcrypto.app/trading/dca-bot)
17:01:58	195191/195191	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2016:01:57%20GMT	https://docs.goodcrypto.app/trading/dca-bot/rocket-loader.min.js	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/trading/dca-bot/rocket-loader.min.html	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:01:58	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:57%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FAUurzZ7C2QysuVDMYLEl%252Fimage.png%3Falt%3Dmedia%26token%3D024950fb-5139-43a6-8f7e-5f0d353e8167	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image08b0	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:01:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:58%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FikeqR9pFxCFXzCiiDPKA%252Fimage.png%3Falt%3Dmedia%26token%3D6ecb62b2-9824-429a-9d3a-c1ab162754f2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image0963	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:01:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:58%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fhlwqo4ZDB5Nj3bBvKqAp%252Fimage.png%3Falt%3Dmedia%26token%3Dc48fde4d-e142-4ef3-a805-84a993802536	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image44eb	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:01:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:58%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F7w739KWpthsxelXgfzS8%252Fimage.png%3Falt%3Dmedia%26token%3Dae6191be-8407-4e6d-ac67-0cb368e5a85b	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagee7c7	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:01:59	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:58%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F9P0lWjV2ILtEQyUwQGTp%252Fimage.png%3Falt%3Dmedia%26token%3D254bf755-1ef1-48b3-80db-d83454089d50	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image27cb	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:00	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:58%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FzeOzs72LdtNABwnwRjyG%252Fimage.png%3Falt%3Dmedia%26token%3De34bb63b-9186-4770-9933-cde2a71e041a	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image1e4b	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:00	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:59%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F7bLXzdHvHQuZcvugVoEM%252Fimage.png%3Falt%3Dmedia%26token%3De2bf1b1b-f85a-440f-aefe-f92526bd4e7b	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagea89c	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:00	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Sun,%2025%20May%202025%2016:01:59%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FjXUH6hMvgCnaU1cna6x2%252Fimage.png%3Falt%3Dmedia%26token%3D3086aa2a-319d-4690-867e-07fbfea71ac1	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imaged1f4	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:01	735911/735911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2013:33:09%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FAUurzZ7C2QysuVDMYLEl%252Fimage.png%3Falt%3Dmedia%26token%3D024950fb-5139-43a6-8f7e-5f0d353e8167&width=768&dpr=4&quality=100&sign=7b33e857&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagecc60.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:01	737494/737494	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2013:39:07%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FikeqR9pFxCFXzCiiDPKA%252Fimage.png%3Falt%3Dmedia%26token%3D6ecb62b2-9824-429a-9d3a-c1ab162754f2&width=768&dpr=4&quality=100&sign=e072432d&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image4104.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:01	735807/735807	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2013:43:09%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252Fhlwqo4ZDB5Nj3bBvKqAp%252Fimage.png%3Falt%3Dmedia%26token%3Dc48fde4d-e142-4ef3-a805-84a993802536&width=768&dpr=4&quality=100&sign=c558150c&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imageff7b.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:02	715682/715682	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2014:44:34%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F7w739KWpthsxelXgfzS8%252Fimage.png%3Falt%3Dmedia%26token%3Dae6191be-8407-4e6d-ac67-0cb368e5a85b&width=768&dpr=4&quality=100&sign=f41659b8&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagedfa7.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:02	549353/549353	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2020:36:30%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F9P0lWjV2ILtEQyUwQGTp%252Fimage.png%3Falt%3Dmedia%26token%3D254bf755-1ef1-48b3-80db-d83454089d50&width=768&dpr=4&quality=100&sign=9b547fc2&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image7a7f.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:02	122505/122505	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2021:54:02%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FzeOzs72LdtNABwnwRjyG%252Fimage.png%3Falt%3Dmedia%26token%3De34bb63b-9186-4770-9933-cde2a71e041a&width=768&dpr=4&quality=100&sign=a2acc78c&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/image0ed3.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:02	95221/95221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2021:55:40%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252F7bLXzdHvHQuZcvugVoEM%252Fimage.png%3Falt%3Dmedia%26token%3De2bf1b1b-f85a-440f-aefe-f92526bd4e7b&width=768&dpr=4&quality=100&sign=e7306c73&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imagecb30.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
17:02:06	62829/62829	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2022:06:56%20GMT	https://docs.goodcrypto.app/~gitbook/image?url=https%3A%2F%2F3159525366-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252FrFKhEXxJL95YqC19XHlF%252Fuploads%252FjXUH6hMvgCnaU1cna6x2%252Fimage.png%3Falt%3Dmedia%26token%3D3086aa2a-319d-4690-867e-07fbfea71ac1&width=768&dpr=4&quality=100&sign=103d1453&sv=2	C:/My%20Web%20Sites/X1/docs.goodcrypto.app/_gitbook/imageb104.jpg	(from https://docs.goodcrypto.app/trading/dca-bot/features-and-setup)
